00:53	84.26	8.52	3.42	0.82
00:58	84.30	8.67	3.13	0.82
01:04	84.30	8.96	2.99	0.77
01:09	84.30	8.67	3.23	0.77
01:14	84.30	8.96	2.89	0.77
01:19	84.30	9.00	2.94	0.77
01:24	84.35	8.91	3.08	0.72
01:29	84.40	8.86	2.94	0.72
01:34	84.35	8.91	3.03	0.72
01:39	84.35	9.00	2.99	0.72
01:44	84.40	9.00	2.89	0.67
01:49	84.40	9.00	2.89	0.67
01:54	84.40	9.00	2.84	0.77
01:59	84.40	8.91	3.08	0.63
02:04	84.40	9.00	3.03	0.63
02:09	84.45	8.96	3.37	0.63
02:14	84.50	8.91	3.18	0.63
02:19	84.50	8.86	3.42	0.63
02:24	84.50	8.91	3.32	0.63
02:29	84.50	8.81	3.23	0.63
02:34	84.55	8.67	3.03	0.82
02:39	84.55	8.81	3.32	0.67
02:44	84.55	8.76	3.03	0.63
02:49	84.55	8.76	3.08	0.67
02:54	84.59	8.76	3.08	0.67
03:00	84.69	8.81	2.99	0.67
03:05	84.69	8.76	3.42	0.67
03:10	84.74	8.67	3.47	0.67
03:15	84.79	8.57	3.51	0.67
03:20	84.79	8.43	3.51	0.67
03:25	84.79	8.38	3.47	0.72
03:30	84.79	8.52	3.37	0.67
03:35	84.79	8.52	3.32	0.67
03:40	84.74	8.67	3.23	0.72
03:45	84.74	8.67	3.27	0.67
03:50	84.74	8.67	3.23	0.72
03:55	84.74	8.67	3.13	0.72
04:00	84.69	8.67	3.23	0.72
04:05	84.79	8.62	3.18	0.72
04:10	84.79	8.57	3.18	0.82
04:15	84.88	8.62	3.13	0.82
04:20	84.83	8.62	3.23	0.82
04:25	84.79	8.62	3.27	0.82
04:30	84.79	8.71	3.18	0.82
04:35	84.88	8.62	3.18	0.82
04:40	84.88	8.62	3.23	0.87
04:46	84.93	8.57	3.18	0.82
04:51	84.88	8.52	3.27	0.67
04:56	84.88	8.57	3.32	0.67
05:01	84.88	8.52	3.27	0.77
05:06	85.03	8.47	3.27	0.72
05:11	84.98	8.52	3.18	0.72
05:16	84.93	8.57	3.18	0.67
05:21	84.93	8.52	3.23	0.67
05:26	84.88	8.52	3.27	0.67
05:31	84.93	8.57	3.18	0.67
05:36	84.88	8.57	3.23	0.67
05:41	84.88	8.52	3.27	0.72
05:46	84.93	8.52	3.23	0.67
05:51	84.98	8.43	3.23	0.72
05:56	84.98	8.47	3.18	0.67
06:01	84.98	8.43	3.27	0.72
06:06	84.98	8.43	3.23	0.77
06:11	84.98	8.43	3.18	0.67
06:16	84.98	8.38	3.23	0.72
06:21	84.98	8.43	3.18	0.72
